collection,lesson,review_url
audio-blog-season-1,advanced-audio-blog-20-top-10-vietnamese-holidays-and-festivals-hai-ba-trung-day,https://mdn.illops.net/vietnamesepod101/A_S1L20_051712_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-25-top-10-vietnamese-writers-nam-cao,https://mdn.illops.net/vietnamesepod101/A_S2L25_122012_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-24-top-10-vietnamese-writers-duong-thu-huong,https://mdn.illops.net/vietnamesepod101/A_S2L24_121312_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-23-top-10-vietnamese-writers-nguyen-tuan,https://mdn.illops.net/vietnamesepod101/A_S2L23_120612_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-22-top-10-vietnamese-writers-han-mac-tu,https://mdn.illops.net/vietnamesepod101/A_S2L22_112912_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-21-top-10-vietnamese-writers-xuan-dieu,https://mdn.illops.net/vietnamesepod101/A_S2L21_112212_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-18-top-10-vietnamese-writers-nguyen-binh-khiem,https://mdn.illops.net/vietnamesepod101/A_S2L18_110112_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-19-top-10-vietnamese-writers-vu-trong-phung,https://mdn.illops.net/vietnamesepod101/A_S2L19_110812_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-20-top-10-vietnamese-writers-ho-xuan-huong,https://mdn.illops.net/vietnamesepod101/A_S2L20_111512_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-17-top-10-vietnamese-writers-nguyen-trai,https://mdn.illops.net/vietnamesepod101/A_S2L17_102512_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-18-top-10-vietnamese-holidays-and-festivals-tet-trung-nguyen,https://mdn.illops.net/vietnamesepod101/A_S1L18_050312_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-17-top-10-vietnamese-holidays-and-festivals-tet-trung-thu,https://mdn.illops.net/vietnamesepod101/A_S1L17_042612_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-16-top-10-vietnamese-holidays-and-festivals-whale-festival,https://mdn.illops.net/vietnamesepod101/A_S1L16_041912_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-15-top-10-vietnamese-holidays-and-festivals-august-revolution-commemoration-day,https://mdn.illops.net/vietnamesepod101/A_S1L15_041212_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-12-top-10-vietnamese-holidays-and-festivals-tet-nguyen-dan,https://mdn.illops.net/vietnamesepod101/A_S1L12_032212_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-14-top-10-vietnamese-holidays-and-festivals-thanh-minh,https://mdn.illops.net/vietnamesepod101/A_S1L14_040512_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-13-top-10-vietnamese-holidays-and-festivals-hung-kings-temple-festival,https://mdn.illops.net/vietnamesepod101/A_S1L13_032912_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-11-top-10-vietnamese-holidays-and-festivals-national-day,https://mdn.illops.net/vietnamesepod101/A_S1L11_031512_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-8-top-10-vietnamese-regions-and-cities-can-tho,https://mdn.illops.net/vietnamesepod101/A_S1L8_022312_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-10-top-10-vietnamese-regions-and-cities-mekong-delta,https://mdn.illops.net/vietnamesepod101/A_S1L10_030812_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-7-top-10-vietnamese-regions-and-cities-dien-bien-phu,https://mdn.illops.net/vietnamesepod101/A_S1L7_021612_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-9-top-10-vietnamese-regions-and-cities-buon-ma-thuot,https://mdn.illops.net/vietnamesepod101/A_S1L9_030112_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-6-top-10-vietnamese-regions-and-cities-ha-long-bay,https://mdn.illops.net/vietnamesepod101/A_S1L6_020912_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-3-top-10-vietnamese-regions-and-cities-hai-phong,https://mdn.illops.net/vietnamesepod101/A_S1L3_011912_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-4-top-10-vietnamese-regions-and-cities-danang,https://mdn.illops.net/vietnamesepod101/A_S1L4_012612_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-5-top-10-vietnamese-regions-and-cities-hue,https://mdn.illops.net/vietnamesepod101/A_S1L5_020212_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-2-top-10-vietnamese-regions-and-cities-ho-chi-minh-city,https://mdn.illops.net/vietnamesepod101/A_S1L2_011212_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-10-top-10-vietnamese-leaders-ho-chi-minh,https://mdn.illops.net/vietnamesepod101/A_S2L10_090612_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-9-top-10-vietnamese-leaders-ly-cong-uan,https://mdn.illops.net/vietnamesepod101/A_S2L9_083012_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-8-top-10-vietnamese-leaders-le-loi,https://mdn.illops.net/vietnamesepod101/A_S2L8_082312_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-7-top-10-vietnamese-leaders-trieu-thi-trinh,https://mdn.illops.net/vietnamesepod101/A_S2L7_081612_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-4-top-10-vietnamese-tourist-destinations-mui-ne,https://mdn.illops.net/vietnamesepod101/A_S2L4_072612_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-5-top-10-vietnamese-tourist-destinations-cat-ba-island,https://mdn.illops.net/vietnamesepod101/A_S2L5_080212_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-6-top-10-vietnamese-leaders-trung-sisters,https://mdn.illops.net/vietnamesepod101/A_S2L6_080912_vpod101_review.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-3-top-10-vietnamese-tourist-destinations-nha-trang,https://mdn.illops.net/vietnamesepod101/A_S2L3_071912_vpod101_review.mp3
learn-with-pictures-and-video,5-more-mustknow-vietnamese-words-2,-1
advanced-audio-blog-season-2,advanced-audio-blog-s2-2-top-10-vietnamese-tourist-destinations-phong-nhake-bang-national-park,https://mdn.illops.net/vietnamesepod101/A_S2L2_071212_vpod101_review.mp3
audio-blog-season-1,advanced-audio-blog-1-top-10-vietnamese-regions-and-cities-hanoi,https://mdn.illops.net/vietnamesepod101/A_S1L1_010512_vpod101_review.mp3
learn-with-pictures-and-video,5-mustknow-vietnamese-words-1,-1
learn-with-pictures-and-video,get-dressed-and-undressed-with-vietnamese,-1
learn-with-pictures-and-video,vietnamese-recipes-for-fluency,-1
learn-with-pictures-and-video,how-to-put-feelings-into-vietnamese-words,-1
learn-with-pictures-and-video,dont-shop-in-vietnamese-without-these-words,-1
learn-with-pictures-and-video,vietnamese-expressions-that-help-with-the-housework-2,-1
learn-with-pictures-and-video,vietnamese-expressions-that-help-with-the-housework-1,-1
learn-with-pictures-and-video,talk-about-hobbies-in-vietnamese,-1
learn-with-pictures-and-video,vietnamese-words-for-the-workplace,-1
learn-with-pictures-and-video,staying-fit-with-vietnamese-exercises,-1
learn-with-pictures-and-video,powerful-vietnamese-learning-technique-learning-through-opposites-4,-1
learn-with-pictures-and-video,powerful-vietnamese-learning-technique-learning-through-opposites-2,-1
learn-with-pictures-and-video,powerful-vietnamese-learning-technique-learning-through-opposites-3,-1
learn-with-pictures-and-video,top-20-vietnamese-verbs-4,-1
learn-with-pictures-and-video,top-20-vietnamese-verbs-2,-1
learn-with-pictures-and-video,top-20-vietnamese-verbs-3,-1
learn-with-pictures-and-video,powerful-vietnamese-learning-technique-learning-through-opposites-1,-1
learn-with-pictures-and-video,getting-around-using-vietnamese,-1
learn-with-pictures-and-video,talking-technology-in-vietnamese,-1
learn-with-pictures-and-video,vietnamese-expressions-and-words-for-the-classroom-2,-1
learn-with-pictures-and-video,vietnamese-expressions-and-words-for-the-classroom-1,-1
learn-with-pictures-and-video,relaxing-in-the-evening-with-vietnamese,-1
learn-with-pictures-and-video,top-20-vietnamese-verbs-1,-1
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-24-common-phrases-used-by-older-generations-1,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L24_052719_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-23-slang-used-as-verbs,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L23_051319_vpod101_review.mp3
top-10-vietnamese-writers,blog-s2-25--nam-cao,https://mdn.illops.net/vietnamesepod101/A_S2L25_122012_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-18-phrases-expressing-actions-5,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L18_030419_vpod101_review.mp3
top-10-vietnamese-writers,blog-s2-16--nguyen-du,https://mdn.illops.net/vietnamesepod101/A_S2L16_101812_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-25-common-phrases-used-by-older-generations-2,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L25_061019_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-21-slang-used-as-nouns-2,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L21_041519_vpod101_review.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-22-idioms-referring-to-comparisons,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L22_042919_vpod101_review.mp3
video-culture-class-vietnamese-holidays,buffalos-fight-festival,-1
video-culture-class-vietnamese-holidays,giong-festival,-1
video-culture-class-vietnamese-holidays,elephant-racing-festival,-1
video-culture-class-vietnamese-holidays,phu-day-festival,-1
video-culture-class-vietnamese-holidays,ong-fish-festival,-1
throwback-thursday,mustknow-vietnamese-slang-words-phrases-1-slang-to-describe-chitchatting-and-gossiping,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L1_070218_vpod101_review.mp3
throwback-thursday,learning-strategies-5-4-tips-to-kill-spoken-vietnamese-fear,-1
throwback-thursday,culture-class-holidays-in-vietnam-1-new-years-day,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L1_010515_vpod101_review.mp3
throwback-thursday,survival-phrases-s2-42-one-ticket-please-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L42_042616_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-4-top-10-vietnamese-regions-and-cities-danang,https://mdn.illops.net/vietnamesepod101/A_S1L4_012612_vpod101_review.mp3
throwback-thursday,survival-phrases-s2-46-im-a-vegetarian-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L46_052416_vpod101_review.mp3
throwback-thursday,learn-with-pictures-24-travel,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-5-snacks,https://mdn.illops.net/vietnamesepod101/CCE_S1L5_020413_vpod101_review.mp3
throwback-thursday,vietnamese-vocab-builder-36-at-a-hotel,-1
throwback-thursday,absolute-beginner-1-introducing-yourself-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L1_010614_vpod101_review.mp3
throwback-thursday,survival-phrases-5-how-to-say-goodbye-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L5_013012_vpod101_review.mp3
throwback-thursday,learn-with-pictures-1-get-your-vegetables,-1
throwback-thursday,survival-phrases-20-using-the-internet-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L20_051412_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-11-top-10-vietnamese-holidays-and-festivals-national-day,https://mdn.illops.net/vietnamesepod101/A_S1L11_031512_vpod101_review.mp3
throwback-thursday,survival-phrases-10-how-to-say-im-sorry-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L10_030512_vpod101_review.mp3
throwback-thursday,all-about-14-top-5-vietnamese-classroom-phrases,-1
throwback-thursday,survival-phrases-7-letting-them-know-you-dont-understand-their-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L7_021312_vpod101_review.mp3
throwback-thursday,basic-bootcamp-2-talking-nationality-in-vietnamese,https://mdn.illops.net/vietnamesepod101/BB_L2_071513_vpod101_review.mp3
throwback-thursday,learn-with-pictures-20-marine-animals,-1
throwback-thursday,survival-phrases-47-using-vietnamese-to-get-medical-help,https://mdn.illops.net/vietnamesepod101/S_S1L47_112612_vpod101_review.mp3
throwback-thursday,survival-phrases-17-how-much-is-it-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L17_042312_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-4-home-cooking,https://mdn.illops.net/vietnamesepod101/CCE_S1L4_012813_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-s2-16-top-10-vietnamese-writers-nguyen-du,https://mdn.illops.net/vietnamesepod101/A_S2L16_101812_vpod101_review.mp3
throwback-thursday,learn-with-pictures-and-video-12-powerful-vietnamese-learning-technique-learning-through-opposites-2,-1
throwback-thursday,learn-with-pictures-2-get-your-fruit,-1
throwback-thursday,survival-phrases-11-vietnamese-restauranthow-many-people,https://mdn.illops.net/vietnamesepod101/S_S1L11_031212_vpod101_review.mp3
throwback-thursday,learn-with-video-13-birds-of-a-feather-flock-together-at-vietnamesepod101com,-1
throwback-thursday,advanced-audio-blog-15-top-10-vietnamese-holidays-and-festivals-august-revolution-commemoration-day,https://mdn.illops.net/vietnamesepod101/A_S1L15_041212_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-12-top-10-vietnamese-holidays-and-festivals-tet-nguyen-dan,https://mdn.illops.net/vietnamesepod101/A_S1L12_032212_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-13-cities,https://mdn.illops.net/vietnamesepod101/CCE_S1L13_040113_vpod101_review.mp3
throwback-thursday,survival-phrases-28-looking-around-locally,https://mdn.illops.net/vietnamesepod101/S_S1L28_071612_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-s2-25-top-10-vietnamese-writers-nam-cao,https://mdn.illops.net/vietnamesepod101/A_S2L25_122012_vpod101_review.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-14-how-tall-are-you-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L14_040312_vpod101_review.mp3
throwback-thursday,learn-with-video-10-oh-what-a-tangled-web-we-weave-when-we-teach-vietnamese-insect-vocabulary,-1
throwback-thursday,learn-with-video-11-vietnamesepod101com-is-not-your-ordinary-wolf-in-sheeps-clothing,-1
throwback-thursday,survival-phrases-19-vietnamese-money-an-introduction,https://mdn.illops.net/vietnamesepod101/S_S1L19_050712_vpod101_review.mp3
throwback-thursday,all-about-11-top-5-most-useful-tools-for-learning-vietnamese,-1
throwback-thursday,basic-bootcamp-3-useful-phrases-for-learning-vietnamese,https://mdn.illops.net/vietnamesepod101/BB_L3_072213_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-24-top-10-vietnamese-tourist-destinations-thien-mu-pagoda,https://mdn.illops.net/vietnamesepod101/A_S1L24_061412_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-7-top-10-vietnamese-regions-and-cities-dien-bien-phu,https://mdn.illops.net/vietnamesepod101/A_S1L7_021612_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-20-medicines,https://mdn.illops.net/vietnamesepod101/CCE_S1L20_052013_vpod101_review.mp3
throwback-thursday,learn-with-video-16-all-the-joy-of-learning-vietnamese-begins-right-here,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-14-sports,https://mdn.illops.net/vietnamesepod101/CCE_S1L14_040813_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-17-top-10-vietnamese-holidays-and-festivals-tet-trung-thu,https://mdn.illops.net/vietnamesepod101/A_S1L17_042612_vpod101_review.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-16-how-are-you-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L16_041712_vpod101_review.mp3
throwback-thursday,learn-with-video-9-you-dont-have-to-go-down-under-to-experience-the-great-outback-with-vietnamesepod101com,-1
throwback-thursday,advanced-audio-blog-s2-8-top-10-vietnamese-leaders-le-loi,https://mdn.illops.net/vietnamesepod101/A_S2L8_082312_vpod101_review.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-24-have-you-been-to-hanoi,https://mdn.illops.net/vietnamesepod101/TQ_S1L24_061212_vpod101_review.mp3
throwback-thursday,learn-with-video-22-its-not-whether-you-win-or-lose-its-how-your-vietnamese-helped,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-2-foods,https://mdn.illops.net/vietnamesepod101/CCE_S1L2_011413_vpod101_review.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-7-numbers-11100,-1
throwback-thursday,learn-vietnamese-in-three-minutes-4-do-you-speak-english,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-1-national-holidays,https://mdn.illops.net/vietnamesepod101/CCE_S1L1_010713_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-19-traditional-clothing,https://mdn.illops.net/vietnamesepod101/CCE_S1L19_051313_vpod101_review.mp3
throwback-thursday,survival-phrases-18-bargaining-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L18_043012_vpod101_review.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-13-talking-about-your-age,-1
throwback-thursday,advanced-audio-blog-s2-24-top-10-vietnamese-writers-duong-thu-huong,https://mdn.illops.net/vietnamesepod101/A_S2L24_121312_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-8-food-souvenirs,https://mdn.illops.net/vietnamesepod101/CCE_S1L8_022513_vpod101_review.mp3
throwback-thursday,survival-phrases-26-vietnamese-for-taking-a-taxi,https://mdn.illops.net/vietnamesepod101/S_S1L26_070212_vpod101_review.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-5-do-you-speak-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L5_013112_vpod101_review.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-2-vietnamese-manners,-1
throwback-thursday,survival-phrases-15-vietnamese-dining-etiquette,https://mdn.illops.net/vietnamesepod101/S_S1L15_040912_vpod101_review.mp3
throwback-thursday,all-about-12-top-5-tips-for-avoiding-common-mistakes-in-vietnamese,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-21-natural-disasters,https://mdn.illops.net/vietnamesepod101/CCE_S1L21_052713_vpod101_review.mp3
throwback-thursday,survival-phrases-40-a-guide-to-foreign-exchange-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L40_100812_vpod101_review.mp3
throwback-thursday,absolute-beginner-12-ordering-a-delicious-vietnamese-meal,https://mdn.illops.net/vietnamesepod101/AB_S1L12_032414_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-23-shops-and-services,https://mdn.illops.net/vietnamesepod101/CCE_S1L23_061013_vpod101_review.mp3
throwback-thursday,learn-with-pictures-and-video-16-talk-about-hobbies-in-vietnamese,-1
throwback-thursday,advanced-audio-blog-s2-4-top-10-vietnamese-tourist-destinations-mui-ne,https://mdn.illops.net/vietnamesepod101/A_S2L4_072612_vpod101_review.mp3
throwback-thursday,learn-with-pictures-and-video-15-staying-fit-with-vietnamese-exercises,-1
throwback-thursday,advanced-audio-blog-25-top-10-vietnamese-tourist-destinations-ha-long-bay,https://mdn.illops.net/vietnamesepod101/A_S1L25_062112_vpod101_review.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-23-whose-is-this-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L23_060512_vpod101_review.mp3
throwback-thursday,learn-with-pictures-8-weather-forecast-says,-1
throwback-thursday,learn-vietnamese-in-three-minutes-11-what-is-your-nationality,-1
throwback-thursday,learn-vietnamese-in-three-minutes-12-where-are-you,-1
throwback-thursday,learn-with-pictures-and-video-18-vietnamese-expressions-that-help-with-the-housework-2,-1
throwback-thursday,absolute-beginner-3-talking-about-nationality-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L3_012014_vpod101_review.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-12-when-is-your-birthday-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L12_032012_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-5-top-10-vietnamese-regions-and-cities-hue,https://mdn.illops.net/vietnamesepod101/A_S1L5_020212_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-s2-5-top-10-vietnamese-tourist-destinations-cat-ba-island,https://mdn.illops.net/vietnamesepod101/A_S2L5_080212_vpod101_review.mp3
throwback-thursday,pronunciation-4-vietnamese-accents,-1
throwback-thursday,absolute-beginner-7-which-vietnamese-company-do-you-work-for,https://mdn.illops.net/vietnamesepod101/AB_S1L7_021714_vpod101_review.mp3
throwback-thursday,learn-with-video-24-working-with-your-vietnamese-skills,-1
throwback-thursday,learn-with-pictures-and-video-8-vietnamese-expressions-and-words-for-the-classroom-1,-1
throwback-thursday,survival-phrases-29-asking-directions-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L29_072312_vpod101_review.mp3
throwback-thursday,learn-with-pictures-and-video-22-get-dressed-and-undressed-with-vietnamese,-1
throwback-thursday,pronunciation-3-vietnamese-tones,-1
throwback-thursday,advanced-audio-blog-10-top-10-vietnamese-regions-and-cities-mekong-delta,https://mdn.illops.net/vietnamesepod101/A_S1L10_030812_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-22-transportation,https://mdn.illops.net/vietnamesepod101/CCE_S1L22_060313_vpod101_review.mp3
throwback-thursday,learn-with-video-17-would-your-vietnamese-skills-help-you-out-of-this-situation,-1
throwback-thursday,learn-vietnamese-in-three-minutes-21-asking-what-in-vietnamese,-1
throwback-thursday,learn-with-pictures-and-video-17-vietnamese-expressions-that-help-with-the-housework-1,-1
throwback-thursday,learn-with-pictures-19-farm-animals,-1
throwback-thursday,advanced-audio-blog-19-top-10-vietnamese-holidays-and-festivals-perfume-pagoda-festival,https://mdn.illops.net/vietnamesepod101/A_S1L19_051012_vpod101_review.mp3
throwback-thursday,learn-with-video-5-you-dont-have-to-go-on-safari-to-pickup-the-vietnamese-vocabulary-to-talk-about-it,-1
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-20-whats-the-weather-like-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L20_051512_vpod101_review.mp3
throwback-thursday,all-about-5-top-5-mustknow-phrases-for-learning-vietnamese,-1
throwback-thursday,advanced-audio-blog-s2-21-top-10-vietnamese-writers-xuan-dieu,https://mdn.illops.net/vietnamesepod101/A_S2L21_112212_vpod101_review.mp3
throwback-thursday,learn-with-video-15-bear-through-this-vietnamese-video-lesson-and-learn-awesome-forest-animal-vocabulary,-1
throwback-thursday,learn-with-pictures-and-video-1-talking-about-your-daily-routine-in-vietnamese,-1
throwback-thursday,advanced-audio-blog-2-top-10-vietnamese-regions-and-cities-ho-chi-minh-city,https://mdn.illops.net/vietnamesepod101/A_S1L2_011212_vpod101_review.mp3
throwback-thursday,survival-phrases-45-simple-steps-to-eating-unknown-foods-gracefully,https://mdn.illops.net/vietnamesepod101/S_S1L45_111212_vpod101_review.mp3
throwback-thursday,lower-beginner-4-feeling-the-heat-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L4_072814_vpod101_review.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-6-how-long-have-you-been-studying-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L6_020712_vpod101_review.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-19-do-you-like-pho,-1
throwback-thursday,survival-phrases-31-asking-the-time-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L31_080612_vpod101_review.mp3
throwback-thursday,survival-phrases-14-restaurant-asking-for-the-check-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L14_040212_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-6-fruits,https://mdn.illops.net/vietnamesepod101/CCE_S1L6_021113_vpod101_review.mp3
throwback-thursday,vietnamese-listening-comprehension-for-absolute-beginners-2-at-a-vietnamese-restaurant,-1
throwback-thursday,learn-with-pictures-and-video-7-getting-around-using-vietnamese,-1
throwback-thursday,survival-phrases-50-avoid-getting-caught-in-the-rain-with-weather-vocabulary,https://mdn.illops.net/vietnamesepod101/S_S1L50_121712_vpod101_review.mp3
throwback-thursday,learn-with-video-18-what-will-your-vietnamese-skills-bring-to-the-table,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-10-animals,https://mdn.illops.net/vietnamesepod101/CCE_S1L10_031113_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-16-top-10-vietnamese-holidays-and-festivals-whale-festival,https://mdn.illops.net/vietnamesepod101/A_S1L16_041912_vpod101_review.mp3
throwback-thursday,survival-phrases-s2-27-asking-where-you-can-find-something-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L27_011216_vpod101_review.mp3
throwback-thursday,video-culture-class-vietnamese-holidays-12-remembrance-day,-1
throwback-thursday,survival-phrases-s2-25-counting-11100-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L25_122215_vpod101_review.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-16-using-vietnamese-adjectives,-1
throwback-thursday,learn-vietnamese-in-three-minutes-18-what-are-you-going-to-do,-1
throwback-thursday,culture-class-holidays-in-vietnam-22-giong-festival,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L22_060115_vpod101_review.mp3
throwback-thursday,survival-phrases-s2-8-can-you-speak-english-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L8_082515_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-s2-19-top-10-vietnamese-writers-vu-trong-phung,https://mdn.illops.net/vietnamesepod101/A_S2L19_110812_vpod101_review.mp3
throwback-thursday,vietnamese-listening-comprehension-for-absolute-beginners-11-getting-help-from-the-teacher-in-vietnam,-1
throwback-thursday,absolute-beginner-14-taking-a-taxi-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L14_040714_vpod101_review.mp3
throwback-thursday,vietnamese-listening-comprehension-for-beginners-10-ordering-a-pizza-in-vietnamese,-1
throwback-thursday,advanced-audio-blog-s2-6-top-10-vietnamese-leaders-trung-sisters,https://mdn.illops.net/vietnamesepod101/A_S2L6_080912_vpod101_review.mp3
throwback-thursday,learn-with-video-19-have-your-vietnamese-skills-been-declared-a-natural-disaster,-1
throwback-thursday,learn-with-pictures-and-video-24-5-mustknow-vietnamese-words-1,-1
throwback-thursday,survival-phrases-1-thank-you,https://mdn.illops.net/vietnamesepod101/S_S1L1_010212_vpod101_review.mp3
throwback-thursday,vietnamese-listening-comprehension-for-absolute-beginners-10-making-plans-for-the-day-in-vietnamese,-1
throwback-thursday,learn-with-video-23-whats-in-your-daily-cycle-of-vietnamese,-1
throwback-thursday,vietnamese-listening-comprehension-for-intermediate-learners-2-reserving-a-room-in-vietnamese,-1
throwback-thursday,absolute-beginner-4-talking-about-ages-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L4_012714_vpod101_review.mp3
